FAFB,BANC,MCNS
720575940614921670,720575941595204465,122450
720575940628934403,720575941555311588,60777
720575940629506012,720575941504797490,23986
720575940615460754,720575941469330955,526548
720575940608909870,720575941475106590,32315
720575940618618350,720575941601871545,37058
720575940630976886,720575941667666097,519347
720575940618129355,720575941497889609,51611
720575940616828969,720575941462742285,542590
720575940638070505,720575941567054074,48583
720575940626304936,720575941537777123,46209
720575940630764359,720575941632110240,47996
720575940614515398,720575941530230731,56839
720575940614013382,720575941482965946,53837
720575940604067761,720575941536161306,52649
720575940638860496,720575941596114565,547298
720575940621360264,720575941430143369,270968
720575940619370416,720575941629766950,66864
720575940622334699,720575941482666950,91780
720575940639978704,720575941448649653,549033
720575940643814344,720575941495244743,42515
720575940625262108,720575941483810490,43866
720575940620197658,720575941590948748,90790
720575940620200709,720575941469321437,137302
720575940619949040,720575941514862426,553483
720575940632271780,720575941601558262,116917
720575940628080902,720575941458276255,47567
720575940621527337,720575941546101609,103770
720575940624193980,720575941450169525,61303
720575940625528638,720575941567211378,522973
720575940630631736,720575941592417576,11786
720575940643567652,720575941406937903,25194
720575940623344460,720575941413448337,52647
720575940621276952,720575941624663916,38334
720575940612589735,720575941516822700,27179
720575940628104573,720575941547492788,174318
720575940631425700,720575941593426725,41797
720575940624940336,720575941618857599,515298
720575940636702174,720575941404847728,524946
720575940639598963,720575941553046529,55143
720575940617801675,720575941651404565,66205
720575940620227617,720575941412065391,156785
720575940610860250,720575941592631079,535488
720575940627418750,720575941540196637,97083
720575940621088536,720575941503548139,26739
720575940614687931,720575941460256400,31767
720575940631725011,720575941413997340,33410
720575940617306717,720575941574410747,30716
720575940638549574,720575941542528517,26673
720575940622136129,720575941686072588,13914
720575940650516214,720575941437402386,69315
720575940631008396,720575941627843110,39080
720575940617690658,720575941408654383,104187
720575940624008777,720575941567306996,41384
720575940612258019,720575941496338631,112670
720575940628212796,720575941652801241,11605
720575940632235489,720575941510565136,240951
720575940610002296,720575941431156728,256206
720575940630286136,720575941431331247,40419
720575940633455968,720575941482360771,15674
720575940621048758,720575941537858787,144631
720575940607040981,720575941512808259,16598
720575940616539990,720575941642665592,12059
720575940631820825,720575941612353811,14284
720575940652809889,720575941594352517,17078
720575940626610960,720575941484153997,14963
720575940638169456,720575941594260950,527297
720575940617773865,720575941667986675,37004
720575940637863342,720575941632732064,172928
720575940625181982,720575941501311883,185056
720575940630022341,720575941476530974,536253
720575940633655452,720575941461523155,518220
720575940651305718,720575941546613436,557861
720575940619041227,720575941564922519,160734
720575940626159379,720575941440460885,129805
720575940627674682,720575941547681160,74257
720575940626813758,720575941534476120,545756
720575940620578548,720575941594266838,530351
720575940599729862,720575941503329218,99931
720575940637161818,720575941541206876,119456
720575940631789583,720575941440076239,119762
720575940624149685,720575941546263688,133766
720575940638602054,720575941519247027,89852
720575940605793894,720575941481756346,117803
720575940600071689,720575941514238819,121261
720575940605306726,720575941584618206,85888
720575940620656598,720575941533115626,136148
720575940614257298,720575941508727056,130773
720575940621853386,720575941572199752,83515
720575940613194410,720575941413079185,129695
720575940627124746,720575941407973550,129701
720575940630964561,720575941504319653,118188
720575940629228905,720575941593320487,91484
720575940627773071,720575941563012498,105902
720575940612945686,720575941558666255,68153
720575940616986251,720575941521267191,102924
720575940620275053,720575941537765781,131311
720575940628090353,720575941495316864,98613
720575940625977639,720575941429342345,122681
720575940620497067,720575941541143644,136056
720575940608162652,720575941554578404,143592
720575940621785377,720575941610182118,106485
720575940634421099,720575941513928794,91259
720575940623337510,720575941588216887,537141
720575940626215568,720575941434227854,104331
720575940640228686,720575941473575483,95390
720575940620322439,720575941643200376,120880
720575940630697334,720575941545959092,97647
720575940624781118,720575941701441498,113542
720575940622854837,720575941475760193,107598
720575940629011535,720575941686637068,99304
720575940621342902,720575941513978883,104641
720575940615962636,720575941553374465,128674
720575940644736456,720575941449323342,119050
720575940630604047,720575941626842169,94965
720575940634235488,720575941610395878,97482
720575940629318351,720575941409350315,135145
720575940623994860,720575941469625867,91560
720575940624924516,720575941641897573,93914
720575940619068436,720575941475882270,88888
720575940634672736,720575941610850406,98030
720575940621694049,720575941475594036,537856
720575940625968228,720575941638877215,116689
720575940643532704,720575941439711835,96472
720575940618652982,720575941488679989,152131
720575940621518575,720575941452133801,106267
720575940620274566,720575941657341720,133071
720575940638379846,720575941721313850,155290
720575940638428479,720575941545130857,107995
720575940630452731,720575941430151009,94144
720575940636378999,720575941351173424,14326
720575940624099591,720575941462441997,109392
720575940610428996,720575941560048429,135185
720575940627850855,720575941626335801,93618
720575940631856451,720575941484536386,128884
720575940615401589,720575941624903020,95747
720575940613640421,720575941490379239,116360
720575940633192109,720575941475516446,103975
720575940604411616,720575941437917663,136363
720575940615464351,720575941613725337,95662
720575940624169254,720575941686157295,104223
720575940616238009,720575941537677298,82496
720575940621522122,720575941438218975,548211
720575940618999461,720575941588843063,129112
720575940639539619,720575941480824483,69065
720575940618796352,720575941475630900,95062
720575940633124252,720575941516454547,524367
720575940618104404,720575941391078404,83497
720575940606257086,720575941562809768,46339
720575940619971008,720575941667972785,580671
720575940625137336,720575941478036586,84606
720575940626612410,720575941552463258,96838
720575940623246029,720575941431252750,553525
720575940606074558,720575941624622282,156783
720575940609620747,720575941562742750,111283
720575940612399986,720575941504565820,196371
720575940644596640,720575941588333623,92820
720575940634039213,720575941554996481,94190
720575940610085700,720575941594182769,86354
720575940621072310,720575941599791145,79027
720575940624169001,720575941498640097,67290
720575940633703649,720575941464998230,549335
720575940609655108,720575941501930839,93709
720575940634411872,720575941514184538,550739
720575940643345096,720575941530640331,40584
720575940622561485,720575941610795622,535057
720575940628460292,720575941573443849,92661
720575940627191084,720575941481852358,108384
720575940624454743,720575941596604828,159954
720575940643614408,720575941548350580,211032
720575940620079808,720575941624879468,547118
720575940622620705,720575941454768877,153656
720575940627622673,720575941584562654,90977
720575940632643501,720575941655213268,93921
720575940630456151,720575941626334777,210981
720575940614530046,720575941351704624,104074
720575940627164746,720575941479145891,91554
720575940643881632,720575941628461026,71086
720575940623151128,720575941514050138,97345
720575940622982694,720575941564456704,113751
720575940624112311,720575941632081083,130126
720575940620204422,720575941541638429,198615
720575940622752205,720575941459929796,170023
720575940610865614,720575941566817530,551800
720575940631380792,720575941529363896,48509
720575940616538783,720575941492744112,58348
720575940630313338,720575941527359654,147862
720575940618746673,720575941505665093,109049
720575940634367224,720575941482591485,148982
